V1.x	V2	V3	uniprot_acc	V5	V6	V7	V1.y	V2.x	V3.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13	V14	V15	V2.y	V3.y	V4	V5.y	V6.y	V7.y	V8.y	V9.y	V10.y	V11.y	V12.y
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HS12A.17.33	m.51100	sp	HS12B_HUMAN	27.812	640	381	16	38	610	60	685	2.59e-75	257	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HS12A.32.33	m.63543	sp	HS12B_HUMAN	39.630	270	109	8	5	225	61	325	3.35e-51	179	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HS12B.1.14	m.13506	sp	HS12B_HUMAN	31.343	603	348	15	831	1374	39	634	3.5e-75	268	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HS12B.10.14	m.59859	sp	HS12B_HUMAN	30.168	653	380	19	838	1420	37	683	8.92e-75	267	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HS12B.11.14	m.59914	sp	HS12B_HUMAN	34.615	624	338	15	1	563	70	684	1.19e-110	348	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HS12B.13.14	m.63427	sp	HS12B_HUMAN	32.613	509	260	15	14	467	54	534	5.78e-69	235	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HS12B.6.14	m.35163	sp	HS12B_HUMAN	33.906	640	358	14	6	585	50	684	1.18e-109	346	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HS12B.8.14	m.49728	sp	HS12B_HUMAN	36.019	211	122	4	1	201	479	686	1.44e-32	126	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.10.27	m.35252	sp	HS12B_HUMAN	32.334	634	353	14	17	583	62	686	2.14e-104	333	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.14.27	m.39337	sp	HS12B_HUMAN	29.777	628	363	20	1101	1659	59	677	3.76e-72	259	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.15.27	m.45635	sp	HS12B_HUMAN	30.255	628	363	17	888	1444	61	684	2.23e-74	266	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.16.27	m.48207	sp	HS12B_HUMAN	34.439	633	347	16	8	581	61	684	1.51e-118	369	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.18.27	m.54182	sp	HS12B_HUMAN	35.016	634	341	16	5	577	61	684	2.62e-118	369	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.2.27	m.15189	sp	HS12B_HUMAN	33.651	630	353	12	9	579	61	684	7.43e-121	375	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.20.27	m.55564	sp	HS12B_HUMAN	31.163	645	366	18	8	595	61	684	1.29e-90	296	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.22.27	m.57413	sp	HS12B_HUMAN	32.566	304	188	7	1	293	363	660	3.09e-46	168	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.5.27	m.21251	sp	HS12B_HUMAN	33.652	627	350	10	6	572	61	681	3.29e-107	340	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_HSPA12A.9.27	m.34375	sp	HS12B_HUMAN	29.348	644	380	17	992	1564	47	686	6.11e-76	270	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_ISCW_ISCW012626.1.4	m.21355	sp	HS12B_HUMAN	36.788	193	111	5	13	199	61	248	1.49e-32	126	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_ISCW_ISCW012626.2.4	m.37021	sp	HS12B_HUMAN	31.719	640	355	14	9	579	60	686	2.99e-102	327	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100207121.4.9	m.39910	sp	HS12B_HUMAN	26.825	630	372	17	16	560	61	686	3.91e-61	217	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100207121.5.9	m.48175	sp	HS12B_HUMAN	28.436	633	380	14	815	1383	61	684	6.23e-76	270	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100207121.7.9	m.59915	sp	HS12B_HUMAN	35.071	633	341	15	23	594	61	684	7.14e-116	363	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100207121.9.9	m.60845	sp	HS12B_HUMAN	28.795	639	387	16	42	619	55	686	5.48e-84	280	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100372773.6.9	m.57026	sp	HS12B_HUMAN	28.257	637	362	19	20	574	59	682	5.25e-62	219	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100374651.1.4	m.28869	sp	HS12B_HUMAN	29.352	586	332	16	15	532	101	672	1.15e-79	266	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100374651.3.4	m.52010	sp	HS12B_HUMAN	30.428	631	347	18	34	590	61	673	5.22e-94	306	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100488894.1.5	m.4048	sp	HS12B_HUMAN	30.428	631	349	17	873	1431	61	673	1.54e-78	278	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100488894.3.5	m.33699	sp	HS12B_HUMAN	30.854	632	345	19	861	1419	61	673	1.61e-79	281	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100699432.1.1	m.32144	sp	HS12B_HUMAN	30.727	550	322	10	8	509	50	588	2.5e-82	275	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100899882.1.3	m.27725	sp	HS12B_HUMAN	28.771	643	378	14	40	620	61	685	2.95e-91	299	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100899882.2.3	m.34121	sp	HS12B_HUMAN	30.109	641	372	14	40	620	61	685	1.1e-93	306	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_LOC100899882.3.3	m.56642	sp	HS12B_HUMAN	29.584	649	355	22	31	602	62	685	1.29e-74	254	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_NEMVEDRAFT_V1G212312.3.5	m.48092	sp	HS12B_HUMAN	30.562	409	221	11	8	354	124	531	2.1e-46	171	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_BRAFLDRAFT_208293.6.20	23C-29C	-2.13598588321913	Q96MM6	HS12B_HUMAN	sp	Q96MM6	CHOYP_NEMVEDRAFT_V1G212312.4.5	m.54669	sp	HS12B_HUMAN	37.821	156	87	5	127	280	64	211	2.08e-25	108	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524
CHOYP_LYAM3.2.4	23C-29C	-2.08635550180659	P98109	LYAM3_SHEEP	sp	P98109	CHOYP_LOC100498354.1.1	m.58863	sp	LYAM3_SHEEP	30.049	203	133	4	287	480	185	387	2.81e-24	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_ISCW_ISCW014398.1.3	23C-29C	-2.06707062635354	Q5ZML3	SRSF1_CHICK	sp	Q5ZML3	CHOYP_ISCW_ISCW014398.1.3	m.15838	sp	SRSF1_CHICK	71.078	204	51	2	4	206	13	209	7.56e-84	253	SRSF1_CHICK	reviewed	Serine/arginine-rich splicing factor 1 (Splicing factor, arginine/serine-rich 1)	SRSF1 SFRS1 RCJMB04_1l5	Gallus gallus (Chicken)	257	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]	RNA binding [GO:0003723]	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	GO:0003723; GO:0005737; GO:0006397; GO:0008380; GO:0016607
CHOYP_ISCW_ISCW014398.1.3	23C-29C	-2.06707062635354	Q5ZML3	SRSF1_CHICK	sp	Q5ZML3	CHOYP_ISCW_ISCW014398.1.3	m.15839	sp	SRSF1_CHICK	74.566	173	35	2	4	175	13	177	2.93e-73	224	SRSF1_CHICK	reviewed	Serine/arginine-rich splicing factor 1 (Splicing factor, arginine/serine-rich 1)	SRSF1 SFRS1 RCJMB04_1l5	Gallus gallus (Chicken)	257	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]	RNA binding [GO:0003723]	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	GO:0003723; GO:0005737; GO:0006397; GO:0008380; GO:0016607
CHOYP_ISCW_ISCW014398.1.3	23C-29C	-2.06707062635354	Q5ZML3	SRSF1_CHICK	sp	Q5ZML3	CHOYP_ISCW_ISCW014398.3.3	m.19511	sp	SRSF1_CHICK	75.000	180	36	2	4	182	13	184	8.32e-79	238	SRSF1_CHICK	reviewed	Serine/arginine-rich splicing factor 1 (Splicing factor, arginine/serine-rich 1)	SRSF1 SFRS1 RCJMB04_1l5	Gallus gallus (Chicken)	257	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]	RNA binding [GO:0003723]	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	GO:0003723; GO:0005737; GO:0006397; GO:0008380; GO:0016607
CHOYP_DNMT1.1.1	23C-29C	-2.0263393173234	Q92072	DNMT1_CHICK	sp	Q92072	CHOYP_DNMT1.1.1	m.54990	sp	DNMT1_CHICK	56.973	1513	570	22	52	1515	30	1510	0	1684	DNMT1_CHICK	reviewed	DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (DNA methyltransferase GgaI) (DNA MTase GgaI) (M.GgaI) (MCMT)	DNMT1 AIM DNMT	Gallus gallus (Chicken)	1537	positive regulation of methylation-dependent chromatin silencing [GO:0090309]; Ras protein signal transduction [GO:0007265]; transcription, DNA-templated [GO:0006351]	nucleus [GO:0005634]	DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA binding [GO:0003677]; promoter-specific chromatin binding [GO:1990841]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]; DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA binding [GO:0003677]; promoter-specific chromatin binding [GO:1990841]; zinc ion binding [GO:0008270]; positive regulation of methylation-dependent chromatin silencing [GO:0090309]; Ras protein signal transduction [GO:0007265]; transcription, DNA-templated [GO:0006351]	GO:0003677; GO:0003886; GO:0005634; GO:0006351; GO:0007265; GO:0008270; GO:0090309; GO:1990841
CHOYP_BRAFLDRAFT_120058.1.1	23C-29C	-4.35886178063794	Q8WWB3	DYDC1_HUMAN	sp	Q8WWB3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_LRRF2.2.2	23C-29C	-4.00727332463592	Q2T9W6	LRRF2_BOVIN	sp	Q2T9W6	CHOYP_LRRF2.2.2	m.40846	sp	LRRF2_BOVIN	45.854	410	192	10	2	394	3	399	3.63e-81	257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_BRAFLDRAFT_126379.1.3	23C-29C	-3.73314389144942	A2VDD2	TC1DB_XENLA	sp	A2VDD2	CHOYP_BRAFLDRAFT_126378.1.2	m.10175	sp	TC1DB_XENLA	36.970	165	104	0	51	215	12	176	6.48e-30	112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_BRAFLDRAFT_126379.1.3	23C-29C	-3.73314389144942	A2VDD2	TC1DB_XENLA	sp	A2VDD2	CHOYP_BRAFLDRAFT_126378.2.2	m.11826	sp	TC1DB_XENLA	34.532	139	88	2	90	228	41	176	1.77e-25	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_BRAFLDRAFT_126379.1.3	23C-29C	-3.73314389144942	A2VDD2	TC1DB_XENLA	sp	A2VDD2	CHOYP_LOC100375714.1.2	m.12488	sp	TC1DB_XENLA	39.286	140	82	1	35	174	40	176	5.09e-31	113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_BRAFLDRAFT_126379.1.3	23C-29C	-3.73314389144942	A2VDD2	TC1DB_XENLA	sp	A2VDD2	CHOYP_LOC100375714.2.2	m.46486	sp	TC1DB_XENLA	37.500	120	72	1	29	148	40	156	2.83e-23	92.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_BRAFLDRAFT_126379.1.3	23C-29C	-3.73314389144942	A2VDD2	TC1DB_XENLA	sp	A2VDD2	CHOYP_TC1DB.1.1	m.22354	sp	TC1DB_XENLA	55.429	175	72	3	5	173	2	176	1.45e-69	211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	CHOYP_BRAFLDRAFT_202318.1.1	m.4331	sp	TRPT1_DANRE	48.404	188	90	4	1	184	40	224	2.55e-55	189	TRPT1_DANRE	reviewed	tRNA 2'-phosphotransferase 1 (EC 2.7.1.160)	trpt1 zgc:113138	Danio rerio (Zebrafish) (Brachydanio rerio)	225	tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]		tRNA 2'-phosphotransferase activity [GO:0000215]	tRNA 2'-phosphotransferase activity [GO:0000215]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0000215; GO:0006388
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	CHOYP_BRAFLDRAFT_265162.1.3	m.58969	sp	TRPT1_DANRE	50.732	205	94	4	242	442	23	224	3.11e-62	212	TRPT1_DANRE	reviewed	tRNA 2'-phosphotransferase 1 (EC 2.7.1.160)	trpt1 zgc:113138	Danio rerio (Zebrafish) (Brachydanio rerio)	225	tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]		tRNA 2'-phosphotransferase activity [GO:0000215]	tRNA 2'-phosphotransferase activity [GO:0000215]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0000215; GO:0006388
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	CHOYP_BRAFLDRAFT_265162.2.3	m.63945	sp	TRPT1_DANRE	50.732	205	94	4	245	445	23	224	1.72e-62	213	TRPT1_DANRE	reviewed	tRNA 2'-phosphotransferase 1 (EC 2.7.1.160)	trpt1 zgc:113138	Danio rerio (Zebrafish) (Brachydanio rerio)	225	tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]		tRNA 2'-phosphotransferase activity [GO:0000215]	tRNA 2'-phosphotransferase activity [GO:0000215]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0000215; GO:0006388
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	CHOYP_BRAFLDRAFT_265162.3.3	m.64003	sp	TRPT1_DANRE	50.732	205	94	4	198	398	23	224	6.86e-63	213	TRPT1_DANRE	reviewed	tRNA 2'-phosphotransferase 1 (EC 2.7.1.160)	trpt1 zgc:113138	Danio rerio (Zebrafish) (Brachydanio rerio)	225	tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]		tRNA 2'-phosphotransferase activity [GO:0000215]	tRNA 2'-phosphotransferase activity [GO:0000215]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0000215; GO:0006388
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	CHOYP_BRAFLDRAFT_274539.1.3	m.25560	sp	TRPT1_DANRE	49.524	210	99	4	172	377	18	224	4.44e-60	205	TRPT1_DANRE	reviewed	tRNA 2'-phosphotransferase 1 (EC 2.7.1.160)	trpt1 zgc:113138	Danio rerio (Zebrafish) (Brachydanio rerio)	225	tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]		tRNA 2'-phosphotransferase activity [GO:0000215]	tRNA 2'-phosphotransferase activity [GO:0000215]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0000215; GO:0006388
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	CHOYP_BRAFLDRAFT_274539.2.3	m.26932	sp	TRPT1_DANRE	50.000	210	98	4	190	395	18	224	5.58e-59	202	TRPT1_DANRE	reviewed	tRNA 2'-phosphotransferase 1 (EC 2.7.1.160)	trpt1 zgc:113138	Danio rerio (Zebrafish) (Brachydanio rerio)	225	tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]		tRNA 2'-phosphotransferase activity [GO:0000215]	tRNA 2'-phosphotransferase activity [GO:0000215]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0000215; GO:0006388
CHOYP_BRAFLDRAFT_265162.1.3	23C-29C	-3.46636807954102	Q5EAR5	TRPT1_DANRE	sp	Q5EAR5	CHOYP_DHTK1.1.1	m.8425	sp	TRPT1_DANRE	50.732	205	94	4	195	395	23	224	3.16e-62	211	TRPT1_DANRE	reviewed	tRNA 2'-phosphotransferase 1 (EC 2.7.1.160)	trpt1 zgc:113138	Danio rerio (Zebrafish) (Brachydanio rerio)	225	tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]		tRNA 2'-phosphotransferase activity [GO:0000215]	tRNA 2'-phosphotransferase activity [GO:0000215]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0000215; GO:0006388
